,C,Db,D,Eb,E,F,Gb,G,Ab,A,Bb,B,true
Gmin6_ngbaka-maibo_Contrabass.ogg,5391.48876953125,18283.98828125,103847.3046875,15648.1201171875,12071.5615234375,33984.4296875,196993.140625,1290701.0,182041.765625,18955.787109375,23901.783203125,14811.9912109375,Gmin6
Gmin6_agsag-samai_Contrabass.ogg,2079.924072265625,7015.732421875,39538.26171875,5911.08056640625,3716.115966796875,11233.6865234375,78650.984375,506730.5,70891.609375,7590.494140625,7990.55322265625,4526.99169921875,Gmin6
Gbmin6_venda_Contrabass.ogg,6938.083984375,40356.77734375,5963.232421875,3194.7197265625,9920.0400390625,74694.6171875,487599.0,69139.3046875,8312.2333984375,6298.93212890625,4008.559326171875,1816.9659423828125,Gbmin6
Cmin6_venda_Contrabass.ogg,245870.890625,39134.12109375,7197.41552734375,8774.8896484375,14813.9306640625,8695.2099609375,17996.720703125,73627.375,12113.7333984375,4703.7724609375,14464.4150390625,41667.07421875,Cmin6
Bbmin6_al-saghil-al-sani_Contrabass.ogg,7321.45361328125,8021.97265625,11190.234375,2124.670166015625,3135.749267578125,14114.5498046875,2672.509765625,6152.451171875,11880.7861328125,25882.912109375,148656.609375,24655.396484375,Bbmin6
Gbmin6_cinquillo_Contrabass.ogg,6186.31640625,34937.36328125,5135.81591796875,3467.705810546875,10370.7197265625,62852.60546875,405712.96875,58396.15625,7613.48583984375,6601.935546875,4321.9453125,1699.5584716796875,Gbmin6
Fmin6_agsag-samai_Contrabass.ogg,29818.986328125,6922.59716796875,5958.16748046875,10789.845703125,74430.5546875,484295.34375,67511.8359375,7961.26220703125,21155.853515625,66168.6640625,7332.00439453125,6111.462890625,Fmin6
Bmin6_bossa-nova_Contrabass.ogg,71959.875,11935.1923828125,14102.6474609375,15621.9794921875,2607.794189453125,5870.66943359375,26943.900390625,4646.7421875,8705.021484375,23454.177734375,78706.5546875,498831.5,Bmin6
Gbmin6_bossa-nova_Contrabass.ogg,15755.3623046875,96364.8359375,14162.4716796875,5066.0849609375,16443.033203125,186418.375,1272261.125,175726.828125,12952.8125,10430.7587890625,7272.83837890625,3425.9150390625,Gbmin6
Bmin6_aksak_Contrabass.ogg,28419.28125,5953.76220703125,7457.05810546875,7122.890625,1365.2921142578125,3514.024658203125,16784.564453125,2804.040283203125,4285.10986328125,11445.84375,30954.501953125,186807.4375,Bmin6
Dbmin6_fandango_Contrabass.ogg,69953.578125,439084.75,65362.82421875,7078.123046875,11063.546875,19786.2578125,12118.390625,23892.392578125,97849.3671875,16849.853515625,6048.19677734375,17724.447265625,Dbmin6
Dmin6_aka_upper_sangha_Contrabass.ogg,58738.19140625,273021.53125,1634054.5,273857.5625,47117.77734375,47376.86328125,128913.0703125,47328.609375,77744.75,288600.90625,54110.62109375,40713.234375,Dmin6
Dmin6_aksak_Contrabass.ogg,13213.23828125,52324.10546875,316701.34375,49065.80078125,7098.37841796875,10055.2509765625,20861.96484375,9575.0654296875,17625.818359375,64971.875,11342.7890625,4679.5,Dmin6
Gbmin6_aka_upper_sangha_Contrabass.ogg,37093.671875,223533.765625,34709.54296875,17965.25,39837.8984375,366821.65625,2399513.25,345767.59375,42179.33984375,29110.154296875,41095.984375,11110.58984375,Gbmin6
Gbmin6_ngbaka-maibo_Contrabass.ogg,18633.13671875,112613.78125,17179.490234375,9427.3681640625,20457.92578125,188615.953125,1263766.875,179191.171875,18277.18359375,14742.8828125,20194.244140625,5338.2412109375,Gbmin6
Emin6_agsag-samai_Contrabass.ogg,6273.2109375,5254.60107421875,11077.2666015625,65082.60546875,416601.09375,57981.66015625,6628.05029296875,19706.2109375,55164.625,5999.25830078125,5028.36279296875,24205.142578125,Emin6
Ebmin6_aka_Contrabass.ogg,31617.884765625,56817.41796875,294398.25,1915828.375,284166.78125,41808.7890625,100994.9921875,299652.40625,36151.953125,33429.328125,156693.9375,32158.953125,Ebmin6
Bbmin6_outside_now_Contrabass.ogg,6184.572265625,8415.7783203125,10644.0810546875,1847.7255859375,3512.1298828125,16329.8232421875,2617.797119140625,4161.41259765625,13537.6455078125,41089.68359375,259834.453125,36714.74609375,Bbmin6
Dbmin6_agogo-samba_Contrabass.ogg,121077.5078125,720310.8125,111950.9296875,22324.224609375,22470.7734375,43708.93359375,21394.240234375,38967.89453125,157166.859375,27641.962890625,16365.1318359375,34692.05078125,Dbmin6
Abmin6_Nawakhat_Contrabass.ogg,3130.937744140625,1592.4007568359375,4848.1845703125,25683.267578125,3736.398193359375,2518.107666015625,7694.93408203125,55132.90625,347453.90625,49765.84375,7624.22509765625,5260.49365234375,Abmin6
Dbmin6_venda_clapping_Contrabass.ogg,71034.5390625,438999.96875,66538.140625,8742.908203125,11610.23046875,21850.0078125,12554.28125,24022.9453125,97827.6328125,17102.9921875,7306.59765625,18175.35546875,Dbmin6
Abmin6_york-samai_Contrabass.ogg,6182.458984375,1835.3935546875,4718.56787109375,24406.560546875,3712.89453125,3817.200927734375,8331.734375,45148.703125,277414.34375,41484.09375,6949.60546875,6008.017578125,Abmin6
Dmin6_bendir_Contrabass.ogg,13286.7412109375,45136.29296875,264011.71875,45830.828125,7745.54296875,10109.9208984375,23655.158203125,9238.3466796875,15701.6787109375,57580.13671875,10715.7763671875,8317.7216796875,Dmin6
Cmin6_spanish_tango_Contrabass.ogg,206166.140625,36268.91796875,7695.72509765625,8751.0751953125,16277.4638671875,8150.892578125,15775.3046875,65492.390625,11155.2587890625,6117.48876953125,13078.484375,36095.96484375,Cmin6
Gmin6_aksak_Contrabass.ogg,1991.27294921875,6994.416015625,39526.2109375,5847.75537109375,3302.665283203125,11168.625,78642.4296875,506676.0,70573.0078125,7560.59423828125,7902.83740234375,3953.270263671875,Gmin6
Abmin6_ngbaka-maibo_Contrabass.ogg,21579.431640625,6795.72509765625,16989.921875,90632.5859375,14526.3623046875,16060.85546875,21123.236328125,196728.828125,1320475.375,190616.421875,19327.513671875,15491.3515625,Abmin6
Bmin6_york-samai_Contrabass.ogg,18316.474609375,5880.298828125,6546.423828125,8056.32177734375,1517.1400146484375,2718.690185546875,12145.2841796875,2364.96044921875,5661.63330078125,9121.59375,18181.48046875,96788.0390625,Bmin6
Cmin6_venda_clapping_Contrabass.ogg,394836.96875,60061.203125,8792.650390625,12048.3447265625,21440.189453125,11965.8916015625,25016.3359375,104574.3984375,17167.91796875,6448.35986328125,18995.30859375,64736.27734375,Cmin6
Emin6_ngbaka-maibo_Contrabass.ogg,17226.00390625,18258.17578125,27015.2734375,175482.796875,1150213.875,164943.9375,16603.337890625,50467.65234375,150178.390625,17196.224609375,14089.8251953125,66696.0390625,Emin6
Bbmin6_bendir_Contrabass.ogg,7581.162109375,10046.201171875,10732.25390625,2055.35400390625,3643.9775390625,16226.9150390625,2782.064697265625,6079.17822265625,15012.06640625,26366.787109375,148772.515625,24446.037109375,Bbmin6
Bmin6_fandango_Contrabass.ogg,43676.81640625,6968.421875,9027.62890625,8788.6396484375,1579.68017578125,3938.6748046875,17963.935546875,3022.129638671875,4942.7060546875,14636.34765625,47568.98046875,302730.875,Bmin6
Gmin6_spanish_tango_Contrabass.ogg,2180.169677734375,6547.81884765625,36203.125,5529.734375,4502.65966796875,11821.12109375,67354.6953125,423912.65625,60586.453125,7857.63134765625,8366.1806640625,6444.51171875,Gmin6
Dmin6_aka_Contrabass.ogg,63575.65234375,262883.1875,1636907.0,257091.640625,32096.537109375,49380.62890625,119889.5078125,44323.48828125,80019.0390625,304283.09375,53627.5,27319.9609375,Dmin6
Dbmin6_pictures_at_an_exhibition_Contrabass.ogg,64101.73828125,381768.25,59642.34375,10740.7412109375,11577.0576171875,21773.017578125,11495.5048828125,21742.06640625,88469.4375,15567.8427734375,7517.55126953125,17756.341796875,Dbmin6
Bbmin6_agogo-samba_Contrabass.ogg,16739.908203125,18995.78125,34358.48046875,5525.6015625,8053.05908203125,39532.3125,7459.61279296875,16293.69921875,27012.041015625,84085.9140625,522302.71875,80690.8359375,Bbmin6
Amin6_york-samai_Contrabass.ogg,6182.07275390625,7758.70947265625,1684.2325439453125,2741.820556640625,11872.09375,2401.192626953125,6035.61279296875,9401.3701171875,13029.8369140625,64246.53515625,14114.5205078125,6445.10888671875,Amin6
Emin6_venda_Contrabass.ogg,6374.03173828125,5229.552734375,10564.3779296875,65145.16015625,417503.0,58082.97265625,6589.486328125,19551.693359375,55781.69921875,6050.48388671875,5069.4052734375,24619.767578125,Emin6
Abmin6_venda_Contrabass.ogg,4650.7451171875,2031.4656982421875,6861.798828125,37251.94921875,5397.05712890625,3175.598388671875,9623.181640625,78050.8046875,511066.375,71718.7421875,7951.1484375,6685.05029296875,Abmin6
Cmin6_ngbaka-maibo_Contrabass.ogg,647123.0,105790.1953125,17403.763671875,19923.919921875,44183.93359375,19128.916015625,38295.1953125,163058.03125,27756.828125,17745.080078125,33282.7578125,105914.8046875,Cmin6
Gbmin6_aka_Contrabass.ogg,33004.578125,193658.5,32071.310546875,28945.505859375,36302.74609375,364410.25,2407217.5,359760.46875,39018.6875,24951.703125,41373.58984375,12007.8896484375,Gbmin6
Gmin6_mpre_Contrabass.ogg,4127.9658203125,11397.1826171875,65078.01953125,10308.9501953125,8783.6220703125,16665.349609375,126372.90625,805445.4375,115357.1953125,15760.9208984375,12184.4306640625,11535.3046875,Gmin6
Cmin6_aka_Contrabass.ogg,1234409.5,200920.015625,45888.03125,37406.63671875,77906.7265625,39688.86328125,78885.0390625,330011.8125,56006.77734375,26172.111328125,59980.828125,213092.890625,Cmin6
Amin6_mpre_Contrabass.ogg,11269.5966796875,15266.5048828125,3202.224853515625,4919.60400390625,21961.416015625,4674.4189453125,12488.4208984375,19498.326171875,37427.48046875,206221.328125,37999.73046875,13895.46484375,Amin6
Emin6_cinquillo_Contrabass.ogg,5774.99169921875,5135.5390625,11039.6171875,54494.46484375,339583.34375,48249.59375,7320.390625,17428.017578125,46310.875,5144.00830078125,4861.52197265625,24074.751953125,Emin6
Dbmin6_spanish_tango_Contrabass.ogg,40429.3359375,230864.75,38329.95703125,7165.64453125,8988.8359375,16435.939453125,7798.17919921875,14841.05859375,62207.69140625,10968.015625,6332.74072265625,13948.9423828125,Dbmin6
Dbmin6_al-saghil-al-sani_Contrabass.ogg,41359.29296875,231071.109375,38512.453125,8535.9013671875,8987.9326171875,15645.2900390625,7832.189453125,14718.32421875,61436.15625,10849.830078125,6275.70068359375,14043.07421875,Dbmin6
Amin6_bendir_Contrabass.ogg,7467.29150390625,10521.9892578125,2049.73681640625,3553.782958984375,16534.705078125,3240.667724609375,6838.14697265625,11544.5478515625,19621.810546875,105152.0234375,20063.591796875,7607.89208984375,Amin6
Abmin6_al-saghil-al-sani_Contrabass.ogg,5479.61865234375,2125.052978515625,6356.11962890625,32908.15234375,4823.49267578125,4462.07421875,11442.49609375,66674.703125,426073.09375,61551.96484375,8392.4833984375,7799.142578125,Abmin6
Dbmin6_aka_upper_sangha_Contrabass.ogg,231281.375,1376558.25,235026.921875,29152.974609375,40793.48828125,115990.9609375,45455.94140625,76092.2421875,304961.34375,57263.140625,45631.91796875,54409.6875,Dbmin6
Gmin6_aka_Contrabass.ogg,11636.3173828125,36513.6953125,215517.640625,33786.68359375,19072.39453125,37588.59765625,384322.375,2550999.25,361276.90625,30335.4375,29896.65625,44082.84375,Gmin6
Dmin6_venda_Contrabass.ogg,13339.19921875,52389.90234375,316983.84375,49143.10546875,7134.61865234375,10159.4443359375,21241.048828125,9620.30859375,17840.517578125,66206.5390625,11544.7314453125,4751.83984375,Dmin6
Dmin6_york-samai_Contrabass.ogg,10476.5322265625,32695.275390625,169028.921875,29674.673828125,9178.880859375,7355.85205078125,13612.1884765625,6490.26416015625,11821.5791015625,45142.05078125,8131.77978515625,4430.93408203125,Dmin6
Bbmin6_aka_Contrabass.ogg,41366.4921875,35583.4453125,56417.484375,10393.1455078125,15412.75,75132.8828125,13675.609375,25460.375,51174.26953125,167274.375,991728.1875,151670.984375,Bbmin6
Gbmin6_al-saghil-al-sani_Contrabass.ogg,6567.17822265625,36529.0078125,5440.50390625,4435.90869140625,11675.0947265625,62951.10546875,405173.09375,59270.85546875,7788.45166015625,7575.310546875,5733.81689453125,1925.87744140625,Gbmin6
Emin6_agogo-samba_Contrabass.ogg,17961.587890625,20110.103515625,21439.63671875,175363.0625,1151837.625,166355.015625,17077.37890625,47938.75390625,154190.8125,17668.927734375,13855.23046875,67056.15625,Emin6
Bmin6_venda_Contrabass.ogg,28610.083984375,5986.22900390625,7689.17333984375,8044.263671875,1447.6259765625,3663.2080078125,17680.591796875,2946.263671875,4343.54833984375,11552.3876953125,31150.365234375,188017.265625,Bmin6
Gmin6_outside_now_Contrabass.ogg,2123.0732421875,8697.9287109375,50124.06640625,7266.365234375,2671.59375,11658.5244140625,104361.1015625,694808.6875,94740.125,7058.16845703125,7689.99853515625,2791.82421875,Gmin6
Bmin6_aka_Contrabass.ogg,156895.140625,29996.873046875,35264.65234375,48647.67578125,8342.7548828125,15717.0380859375,74852.0390625,14737.8134765625,33696.515625,54468.28125,157837.640625,957586.5625,Bmin6
Emin6_aka_upper_sangha_Contrabass.ogg,35473.8671875,42252.24609375,40471.68359375,339732.0,2169970.75,325057.09375,37597.26171875,95457.7734375,312934.09375,35912.4140625,25926.837890625,124544.5546875,Emin6
Dmin6_spanish_tango_Contrabass.ogg,14677.0361328125,45379.62109375,263698.71875,43320.39453125,7532.42138671875,10108.1474609375,19660.935546875,8651.1318359375,15764.2568359375,58618.984375,10305.2431640625,5687.28955078125,Dmin6
Cmin6_al-saghil-al-sani_Contrabass.ogg,206070.140625,35167.4765625,7728.47607421875,9294.2724609375,14875.32421875,7939.69921875,15959.9892578125,66356.0078125,11089.2412109375,5477.10107421875,14602.98046875,36373.3125,Cmin6
Amin6_ruchenitza_2_Contrabass.ogg,5288.48779296875,4373.35595703125,1031.2952880859375,2381.386962890625,10189.2783203125,1728.2637939453125,2926.5693359375,8943.8935546875,14460.0087890625,81881.5234375,13267.76953125,4330.3251953125,Amin6
Gbmin6_venda_clapping_Contrabass.ogg,10125.9228515625,60963.84765625,8967.587890625,3627.4208984375,11818.2978515625,116514.0625,781498.4375,108913.6328125,9695.7705078125,7496.689453125,4811.6513671875,2349.9296875,Gbmin6
Ebmin6_agogo-samba_Contrabass.ogg,15036.4697265625,23865.283203125,160100.609375,1037002.25,149753.359375,31421.091796875,50930.13671875,158562.71875,19554.216796875,17553.615234375,84182.3671875,17218.294921875,Ebmin6
Gbmin6_Nawakhat_Contrabass.ogg,5038.220703125,28303.158203125,4148.66943359375,2705.62646484375,8620.0908203125,51536.015625,329809.5625,47600.25,6362.92578125,5442.04541015625,3305.159423828125,1374.1876220703125,Gbmin6
Dmin6_al-saghil-al-sani_Contrabass.ogg,14677.0361328125,45379.62109375,263698.71875,43320.39453125,7532.42138671875,10108.1474609375,19660.935546875,8651.1318359375,15764.2568359375,58618.984375,10305.2431640625,5687.28955078125,Dmin6
Ebmin6_pictures_at_an_exhibition_Contrabass.ogg,7996.28955078125,14304.33203125,78798.890625,511360.25,73908.2890625,13331.3642578125,26615.537109375,78976.0078125,9527.595703125,8352.9794921875,38764.59375,8056.24365234375,Ebmin6
Fmin6_cinquillo_Contrabass.ogg,27869.154296875,6193.72314453125,5463.48828125,11148.0908203125,62190.94140625,394070.65625,55524.57421875,6744.94091796875,18577.560546875,54859.546875,6179.83203125,5663.80224609375,Fmin6
Abmin6_bendir_Contrabass.ogg,7571.10302734375,2494.906982421875,6336.83251953125,32749.572265625,5122.69384765625,6131.935546875,10759.8515625,67046.359375,426613.46875,63140.703125,9089.8134765625,7488.490234375,Abmin6
Abmin6_samba_Contrabass.ogg,10770.5556640625,5141.1953125,16339.8408203125,87561.3515625,12800.57421875,8275.6181640625,21773.5078125,196961.515625,1320060.875,183826.890625,18708.912109375,15086.6630859375,Abmin6
Bbmin6_venda_clapping_Contrabass.ogg,8845.9072265625,9995.1298828125,13693.2958984375,2433.011962890625,4155.92236328125,19317.126953125,3221.877197265625,5632.576171875,15718.8037109375,49033.66796875,304907.96875,43869.765625,Bbmin6
Bmin6_samba_Contrabass.ogg,78338.5078125,13849.4931640625,15528.8818359375,23302.173828125,3777.540771484375,6554.22705078125,30583.302734375,6100.07568359375,14962.4580078125,25065.5625,80281.8203125,500878.375,Bmin6
Emin6_al-saghil-al-sani_Contrabass.ogg,6036.54150390625,6098.70703125,11352.8251953125,55522.00390625,339512.3125,49208.83984375,8905.9892578125,17112.92578125,47741.046875,5459.349609375,4950.40478515625,24143.970703125,Emin6
Gbmin6_agogo-samba_Contrabass.ogg,18902.984375,108666.2421875,16249.9638671875,12719.6552734375,29853.294921875,189759.078125,1272214.0,182997.296875,17349.455078125,18912.505859375,16747.927734375,5178.26123046875,Gbmin6
Amin6_ngbaka-maibo_Contrabass.ogg,16628.68359375,23992.78125,4681.36376953125,7707.28759765625,36926.54296875,7285.119140625,17252.505859375,30574.521484375,61409.88671875,342386.53125,58264.58984375,21395.7109375,Amin6
Fmin6_al-saghil-al-sani_Contrabass.ogg,27454.8828125,6245.18359375,6450.27783203125,11411.6982421875,63348.53125,394158.0,56735.171875,8207.5166015625,18735.712890625,55550.421875,6450.5390625,5679.81689453125,Fmin6
Dbmin6_york-samai_Contrabass.ogg,27816.619140625,150222.21875,26477.494140625,6364.22509765625,8136.94384765625,12666.70703125,5632.185546875,10744.4716796875,45355.59765625,8106.26806640625,5579.90771484375,13152.3603515625,Dbmin6
Emin6_mpre_Contrabass.ogg,11697.7666015625,11683.0,15446.4404296875,107262.8515625,691564.9375,99447.5,12377.3662109375,31171.751953125,95369.0078125,10733.8681640625,9213.6748046875,46281.68359375,Emin6
Amin6_aksak_Contrabass.ogg,7124.26708984375,6628.72509765625,1497.9864501953125,3172.1435546875,13831.375,2474.106201171875,4883.59619140625,12419.9921875,21824.935546875,124888.2109375,20337.744140625,6620.73046875,Amin6
Bbmin6_venda_Contrabass.ogg,7154.12744140625,8139.29931640625,10405.05859375,1950.9813232421875,3075.055908203125,13701.2109375,2449.0751953125,5051.16357421875,12019.0830078125,30433.748046875,182496.484375,27953.341796875,Bbmin6
Bbmin6_bossa-nova_Contrabass.ogg,12971.5009765625,14407.4423828125,20309.41015625,3540.160888671875,6101.138671875,29161.623046875,4826.36962890625,8386.2109375,23219.474609375,81604.484375,516120.625,72976.4921875,Bbmin6
Emin6_fandango_Contrabass.ogg,9359.625,6105.17578125,12283.8291015625,103526.8125,689326.6875,93417.2421875,7452.80126953125,27400.189453125,85389.2578125,9092.4169921875,7259.60693359375,35716.30078125,Emin6
Cmin6_outside_now_Contrabass.ogg,340946.40625,51174.04296875,6033.99658203125,10064.5009765625,17800.240234375,10450.2919921875,22072.296875,91650.6953125,14980.8388671875,4747.8525390625,15432.578125,54660.0625,Cmin6
Cmin6_cinquillo_Contrabass.ogg,204586.359375,33749.4375,7294.45947265625,7763.1796875,14309.9130859375,7845.224609375,15854.4599609375,65674.484375,10964.4736328125,4270.841796875,11695.7060546875,35808.4375,Cmin6
